0,0.999866655577
10,0.129437827833
11,0.364348454063
12,0.306890210011
16,0.296637212072
17,0.366282608323
18,0.367816729312
19,0.392391710466
20,0.375067497363
21,0.359224595577
22,0.322511311172
23,0.361849236306
24,0.408612201411
25,0.394865843628
26,0.442691603394
27,0.516160419943
28,0.551820151379
29,0.522542468879
30,0.501357868707
31,0.505516630426
32,0.540588854255
33,0.543371924002
34,0.538860657718
35,0.531802644972
36,0.50734516534
37,0.514949758198
38,0.495154052416
39,0.475099579239
40,0.479126316776
41,0.480156105392
42,0.482181356337
43,0.54566122331
44,0.561916040542
45,0.601248684709
46,0.608292174795
47,0.585620982339
48,0.557841774299
49,0.523378181948
50,0.501495173856
51,0.515687773373
52,0.518663598425
53,0.541920978246
54,0.533171735735
55,0.543617488979
56,0.584016888533
57,0.577510736867
58,0.567348835613
59,0.563966376081
60,0.55784969575
61,0.551618154381
62,0.537613029202
63,0.528582575184
85,0.226871673816
86,0.0594914164478
88,0.0901645945471
89,0.0187289503946
