9.25925925926e-06,1800.0,9.25925925926e-06,-0.0,9.25925925926e-06,1800.0
0.424981481481,39.8849598013,0.424981481481,19.6875612785,0.424981481481,59.5725210798
0.605648148148,105.535055351,0.605648148148,34.594095941,0.605648148148,140.129151292
0.765861111111,90.2964803791,0.765861111111,67.7223602843,0.765861111111,158.018840663
1.05749074074,64.7510795022,1.05749074074,22.1170942342,1.05749074074,86.8681737363
1.13649074074,271.518987342,1.13649074074,48.9451476793,1.13649074074,320.464135021
1.20346296296,308.336789714,1.20346296296,69.6806304438,1.20346296296,378.017420158
1.26472222222,351.511487304,1.26472222222,62.0314389359,1.26472222222,413.542926239
1.33565740741,284.532045425,1.33565740741,72.3665317844,1.33565740741,356.898577209
1.3979537037,326.664684899,1.3979537037,79.7265160523,1.3979537037,406.391200951
1.44968518519,395.31054233,1.44968518519,94.3977089672,1.44968518519,489.708251298
1.48311111111,594.349030471,1.48311111111,163.047091413,1.48311111111,757.396121884
1.52106481481,509.83166626,1.52106481481,157.209075384,1.52106481481,667.040741644
1.61957407407,195.920669236,1.61957407407,61.2463577404,1.61957407407,257.167026976
1.78053703704,126.219512195,1.78053703704,31.0630464795,1.78053703704,157.282558675
1.84613888889,293.69089626,1.84613888889,92.2230063514,1.84613888889,385.913902611
1.8824537037,602.600713921,1.8824537037,94.543600204,1.8824537037,697.144314125
1.9129537037,727.868852459,1.9129537037,102.732240437,1.9129537037,830.601092896
1.94332407407,720.0,1.94332407407,113.597560976,1.94332407407,833.597560976
1.97159259259,729.315427448,1.97159259259,166.262692434,1.97159259259,895.578119882
2.00136111111,633.779160187,2.00136111111,217.231726283,2.00136111111,851.01088647
2.03251851852,591.084695394,2.03251851852,221.456166419,2.03251851852,812.540861813
2.06693518519,523.002421308,2.06693518519,212.590799031,2.06693518519,735.593220339
2.09781481481,625.547226387,2.09781481481,194.842578711,2.09781481481,820.389805097
2.12443518519,738.782608696,2.12443518519,212.243478261,2.12443518519,951.026086957
2.15232407407,670.517928287,2.15232407407,237.250996016,2.15232407407,907.768924303
2.17574074074,779.359430605,2.17574074074,303.914590747,2.17574074074,1083.27402135
2.19219444444,1124.36691052,2.19219444444,412.267867192,2.19219444444,1536.63477772
2.20522222222,1454.58422175,2.20522222222,489.978678038,2.20522222222,1944.56289979
2.22110185185,1209.09620991,2.22110185185,384.139941691,2.22110185185,1593.2361516
2.23907407407,1068.31530139,2.23907407407,341.267387944,2.23907407407,1409.58268934
2.25662962963,1096.51898734,2.25662962963,345.569620253,2.25662962963,1442.08860759
2.27062037037,1408.0741231,2.27062037037,401.455989411,2.27062037037,1809.53011251
2.28432407407,1381.62162162,2.28432407407,467.027027027,2.28432407407,1848.64864865
2.2985,1317.96211626,2.2985,467.929457871,2.2985,1785.89157413
2.31342592593,1201.48883375,2.31342592593,494.665012407,2.31342592593,1696.15384615
2.33099074074,1035.21349499,2.33099074074,407.063784924,2.33099074074,1442.27727992
2.34772222222,1137.57609297,2.34772222222,375.539568345,2.34772222222,1513.11566132
2.36665740741,979.657701712,2.36665740741,358.239608802,2.36665740741,1337.89731051
2.38786111111,857.554585153,2.38786111111,336.419213974,2.38786111111,1193.97379913
2.40860185185,818.839285714,2.40860185185,401.785714286,2.40860185185,1220.625
2.42922222222,834.934889987,2.42922222222,393.623709026,2.42922222222,1228.55859901
2.44960185185,806.360745116,2.44960185185,435.892776011,2.44960185185,1242.25352113
2.46230555556,1342.12827988,2.46230555556,652.040816327,2.46230555556,1994.16909621
2.47300925926,1743.94463668,2.47300925926,624.394463668,2.47300925926,2368.33910035
2.47878703704,3649.03846154,2.47878703704,724.038461538,2.47878703704,4373.07692308
2.48366666667,4037.19165085,2.48366666667,1161.29032258,2.48366666667,5198.48197343
2.49149074074,2426.27218935,2.49149074074,807.337278107,2.49149074074,3233.60946746
2.50299074074,1395.65217391,2.50299074074,805.797101449,2.50299074074,2201.44927536
2.51913888889,1015.59633028,2.51913888889,552.178899083,2.51913888889,1567.77522936
2.5382962963,896.085065249,2.5382962963,426.292895118,2.5382962963,1322.37796037
2.55546296296,1028.15533981,2.55546296296,445.631067961,2.55546296296,1473.78640777
2.5722037037,1017.47787611,2.5722037037,495.796460177,2.5722037037,1513.27433628
2.5855462963,1344.0666204,2.5855462963,553.365718251,2.5855462963,1897.43233865
2.60019444444,1135.52465234,2.60019444444,592.793931732,2.60019444444,1728.31858407
2.61325,1277.87234043,2.61325,665.106382979,2.61325,1942.9787234
2.62000925926,2500.2739726,2.62000925926,1319.17808219,2.62000925926,3819.45205479
2.62780555556,2248.93111639,2.62780555556,932.066508314,2.62780555556,3180.9976247
2.63725925926,1992.16454456,2.63725925926,684.035259549,2.63725925926,2676.19980411
2.64727777778,1866.54343808,2.64727777778,662.107208872,2.64727777778,2528.65064695
2.65834259259,1667.44769874,2.65834259259,620.585774059,2.65834259259,2288.0334728
2.6705,1507.99695354,2.6705,574.409748667,2.6705,2082.40670221
2.68517592593,1240.12618297,2.68517592593,486.056782334,2.68517592593,1726.1829653
2.70151851852,1104.47592068,2.70151851852,444.645892351,2.70151851852,1549.12181303
2.72201851852,848.780487805,2.72201851852,386.178861789,2.72201851852,1234.95934959
2.74266666667,871.748878924,2.74266666667,355.156950673,2.74266666667,1226.9058296
2.76617592593,766.364710516,2.76617592593,310.515951162,2.76617592593,1076.88066168
2.78981481481,762.867215041,2.78981481481,308.108108108,2.78981481481,1070.97532315
2.81817592593,642.311459354,2.81817592593,250.930460333,2.81817592593,893.241919687
