1.15,-0.0
5.26666666667,0.242914979757
7.66666666667,-0.0
12.75,0.196721311475
14.6166666667,0.535714285714
17.7666666667,-0.0
18.1166666667,2.85714285714
20.55,0.41095890411
29.4333333333,0.112570356473
30.2333333333,-0.0
32.5,0.441176470588
33.65,-0.0
36.1833333333,-0.0
36.5833333333,-0.0
44.8833333333,0.120481927711
46.7666666667,-0.0
47.0333333333,3.75
48.6166666667,-0.0
50.4833333333,0.535714285714
52.9,0.413793103448
54.3833333333,0.674157303371
54.45,15.0
55.8833333333,0.697674418605
56.0833333333,5.0
57.1666666667,0.923076923077
57.4833333333,3.15789473684
58.3666666667,1.1320754717
58.7833333333,2.4
59.1,3.15789473684
59.65,1.81818181818
60.2,-0.0
60.2666666667,15.0
61.0666666667,1.25
61.6166666667,1.81818181818
62.3166666667,1.42857142857
63.1666666667,1.17647058824
65.3333333333,0.461538461538
68.3,0.337078651685
69.35,-0.0
71.3666666667,0.495867768595
71.4,30.0
72.9,0.666666666667
73.0166666667,8.57142857143
74.4,0.722891566265
75.7,0.769230769231
76.2,2.0
79.6666666667,0.288461538462
81.4333333333,0.566037735849
82.6666666667,-0.0
83.05,2.60869565217
87.4833333333,-0.0
92.6,0.195439739414
98.3166666667,-0.0
110.2,-0.0
115.483333333,0.18927444795
119.216666667,-0.0
121.85,0.379746835443
124.8,-0.0
135.816666667,0.0907715582451
140.133333333,-0.0
140.366666667,4.28571428571
142.616666667,0.444444444444
149.516666667,-0.0
150.05,1.875
152.066666667,-0.0
156.116666667,0.246913580247
162.783333333,-0.0
163.933333333,-0.0
166.716666667,0.359281437126
172.55,-0.0
181.133333333,0.116504854369
183.5,-0.0
189.75,-0.0
193.75,0.25
196.516666667,0.361445783133
203.75,0.138248847926
206.35,0.384615384615
206.483333333,7.5
221.683333333,-0.0
225.916666667,0.236220472441
229.716666667,0.263157894737
238.45,-0.0
238.816666667,2.72727272727
248.5,-0.0
254.85,-0.0
260.4,0.18018018018
266.2,0.172413793103
267.516666667,-0.0
269.583333333,-0.0
278.85,-0.0
285.483333333,-0.0
288.283333333,-0.0
291.866666667,0.279069767442
293.883333333,0.99173553719
294.433333333,-0.0
295.733333333,-0.0
298.433333333,0.37037037037
298.766666667,3.0
299.333333333,-0.0
300.333333333,1.0
300.383333333,20.0
301.1,-0.0
301.266666667,6.0
301.316666667,20.0
302.2,-0.0
302.35,6.66666666667
303.583333333,-0.0
305.2,0.618556701031
307.666666667,0.405405405405
307.683333333,60.0000000001
308.783333333,0.909090909091
308.85,-0.0
309.35,2.0
310.85,0.666666666667
311.366666667,-0.0
311.866666667,2.0
313.466666667,-0.0
314.85,0.722891566265
317.45,0.384615384615
317.6,6.66666666667
318.0,2.5
319.05,0.952380952381
320.1,-0.0
320.5,2.5
322.116666667,0.618556701031
322.75,-0.0
322.966666667,-0.0
323.083333333,8.57142857143
323.683333333,1.66666666667
325.05,-0.0
326.483333333,0.697674418605
326.516666667,30.0
326.566666667,20.0
326.633333333,15.0
326.7,15.0
327.0,3.33333333333
327.733333333,1.36363636364
328.283333333,1.81818181818
329.75,0.681818181818
330.65,1.11111111111
331.2,1.81818181818
333.066666667,0.535714285714
333.316666667,4.0
334.016666667,1.42857142857
336.85,-0.0
336.9,20.0
338.566666667,0.6
339.516666667,-0.0
340.483333333,-0.0
341.116666667,1.57894736842
341.433333333,3.15789473684
342.15,-0.0
342.4,-0.0
345.366666667,0.337078651685
345.866666667,2.0
346.833333333,1.03448275862
347.55,1.39534883721
348.8,0.8
349.366666667,1.76470588235
349.516666667,-0.0
352.65,0.31914893617
352.7,20.0
352.983333333,3.52941176471
353.116666667,7.5
353.966666667,1.17647058824
354.433333333,2.14285714286
355.2,1.30434782609
355.333333333,7.5
355.85,3.87096774194
356.333333333,2.06896551724
356.633333333,-0.0
357.233333333,-0.0
357.766666667,1.875
358.9,0.882352941176
361.3,-0.0
361.933333333,-0.0
363.116666667,-0.0
364.516666667,0.714285714286
366.083333333,0.63829787234
366.433333333,2.85714285714
366.733333333,3.33333333333
366.916666667,5.45454545455
367.35,-0.0
367.816666667,-0.0
368.216666667,2.5
368.45,4.28571428571
369.85,0.714285714286
370.3,2.22222222222
370.516666667,4.61538461539
370.633333333,8.57142857143
371.483333333,-0.0
371.55,15.0
372.466666667,-0.0
373.983333333,0.659340659341
375.85,-0.0
376.55,-0.0
377.283333333,1.36363636364
