0,0.864064602961
10,2.36608344549
20,0.50067294751
30,0.368775235532
40,1.28263795424
50,0.267833109017
60,0.395693135935
70,0.395693135935
80,0.395693135935
90,0.395693135935
100,0.518169582773
110,0.63930013459
120,0.63930013459
130,0.165545087483
140,0.302826379542
150,0.391655450875
160,0.620457604307
170,0.620457604307
180,0.620457604307
190,0.730820995962
200,0.621803499327
210,0.621803499327
220,0.621803499327
230,0.621803499327
240,0.725437415882
250,0.623149394347
260,0.623149394347
270,0.722745625841
280,0.722745625841
290,0.722745625841
300,0.722745625841
310,0.722745625841
320,0.722745625841
330,0.722745625841
340,0.722745625841
350,0.722745625841
360,0.722745625841
370,0.722745625841
380,0.722745625841
390,0.722745625841
400,0.722745625841
410,0.722745625841
420,0.722745625841
430,0.722745625841
440,0.722745625841
450,0.722745625841
460,0.722745625841
470,0.722745625841
480,0.722745625841
490,0.722745625841
500,0.722745625841
510,0.722745625841
520,0.722745625841
530,0.722745625841
540,0.722745625841
550,0.722745625841
560,0.722745625841
570,0.722745625841
580,0.722745625841
590,0.722745625841
600,0.722745625841
860,0.480484522207
870,0.423956931359
880,0.493943472409
890,0.42934051144
900,0.414535666218
910,0.374158815612
920,0.386271870794
930,0.181695827725
940,0.125168236878
950,0.43203230148
960,0.351278600269
970,0.232839838493
980,0.0376850605653
990,0.115746971736
1000,0.00134589502019
